,Unnamed: 0,Company,TypeName,Inches,Ram,OpSys,Weight,Price,processor_speed,processor_series,cpu_brand,full_hd,touchscreen,panel_type,screen_width,screen_height,gpu_brand,gpu_series,gpu_model,ssd_gb,hdd_gb,is_flash_storage
716,736,HP,Workstation,15.6,16,Windows 10,3,128884,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,Quadro M2200,M2200,256,0,0
717,737,Dell,2 in 1 Convertible,13.3,8,Windows 10,2,35112,1.6,Core i5,Intel,1,1,0,1920,1080,Intel,UHD Graphics,620,0,1024,0
718,738,MSI,Gaming,15.6,16,Windows 10,2,111594,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1060,256,1024,0
719,739,Acer,Notebook,15.6,4,Windows 10,2,21887,2.0,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,0,0
720,740,Dell,Notebook,15.6,8,Windows 10,2,64309,2.7,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce 940MX,940MX,128,1024,0
721,741,Dell,Notebook,15.6,8,Windows 10,2,35431,2.0,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,520,256,0,0
722,742,Toshiba,Notebook,14.0,8,Windows 10,1,81785,2.5,Core i5,Intel,1,1,1,1920,1080,Intel,HD Graphics,620,256,0,0
723,743,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,2,53227,2.5,Core i5,Intel,1,1,0,1920,1080,Intel,HD Graphics,620,256,0,0
724,744,Lenovo,Workstation,15.6,16,Windows 10,3,175771,2.8,Core i7,Intel,0,0,1,3840,2160,Nvidia,Quadro M520M,M520M,1,0,0
725,745,Acer,Notebook,14.0,2,Chrome OS,2,17582,1.6,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,400,0,0,1
726,746,Samsung,Ultrabook,13.3,16,Windows 10,1,87859,2.7,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,256,0,0
727,748,Dell,Notebook,14.0,8,Windows 10,2,60031,2.5,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,620,256,0,0
728,749,HP,Workstation,17.3,16,Windows 7,3,233846,2.9,Xeon E3-1535M,Intel,1,0,1,1920,1080,Nvidia,Quadro M2000M,M2000M,256,0,0
729,750,Lenovo,Netbook,11.6,4,Windows 10,1,25308,1.6,Celeron Dual,Intel,0,1,0,1366,768,Intel,HD Graphics,400,128,0,0
730,751,HP,Notebook,15.6,8,Windows 10,2,101232,2.4,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
731,752,Asus,Notebook,15.6,4,No OS,2,30849,2.3,Core i5,Intel,0,0,0,1366,768,Nvidia,GeForce GTX,950M,0,1024,0
732,754,Asus,Notebook,15.6,4,Windows 10,2,45283,2.7,Core i7,Intel,0,0,0,1366,768,Intel,HD Graphics,620,256,0,0
733,755,Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1,63883,1.8,Core i5,Intel,0,1,1,3200,1800,Intel,HD Graphics,540,256,0,0
734,756,HP,Notebook,15.6,8,Windows 10,2,58555,2.5,Core i5,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,1050,128,1024,0
735,757,HP,Workstation,15.6,8,Windows 7,3,83170,2.6,Core i7,Intel,1,0,0,1920,1080,Nvidia,Quadro M1000M,M1000M,256,0,0
736,758,Dell,Gaming,15.6,16,Windows 10,4,152860,2.8,Core i7,Intel,0,0,1,3840,2160,Nvidia,GeForce GTX,1070,256,1024,0
737,759,Acer,Notebook,15.6,4,Windows 10,2,31915,2.5,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,620,256,0,0
738,760,Lenovo,Gaming,15.6,8,Windows 10,3,55837,2.8,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,1050,128,1024,0
739,761,Dell,Ultrabook,12.5,16,Windows 10,1,99048,2.8,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,256,0,0
740,762,Google,Ultrabook,12.3,8,Chrome OS,1,83064,1.2,Core i5,Intel,0,1,0,2400,1600,Intel,HD Graphics,615,256,0,0
741,763,Asus,Ultrabook,13.3,8,Windows 10,1,60153,2.5,Core i5,Intel,0,0,1,3200,1800,Intel,HD Graphics,620,256,0,0
742,764,Dell,Notebook,13.3,4,Windows 10,2,45235,2.0,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,0,0
743,765,Acer,Notebook,13.3,4,Windows 10,2,34898,2.3,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,520,128,0,0
744,766,Asus,Notebook,17.3,4,Windows 10,3,25060,1.1,Pentium Quad,Intel,0,0,0,1366,768,Nvidia,GeForce 920MX,920MX,0,1024,0
745,767,Dell,Gaming,15.6,16,Windows 10,3,58555,2.6,Core i7,Intel,0,1,1,3840,2160,Nvidia,GeForce GTX,960M,128,1024,0
746,768,Samsung,Ultrabook,13.3,8,Windows 10,1,85195,2.7,Core i7,Intel,1,1,0,1920,1080,Intel,HD Graphics,620,256,0,0
747,769,Acer,Notebook,15.6,4,Linux,2,15877,1.1,Pentium Quad,Intel,0,0,0,1366,768,Intel,HD Graphics,505,0,1024,0
748,770,Dell,Notebook,15.6,16,Windows 10,2,62938,2.7,Core i7,Intel,1,0,0,1920,1080,AMD,Radeon R7,M445,0,0,0
749,771,Samsung,2 in 1 Convertible,15.0,16,Windows 10,2,95851,2.7,Core i7,Intel,1,1,0,1920,1080,AMD,Radeon 540,540,256,0,0
750,772,Toshiba,Notebook,14.0,4,Windows 10,2,54346,2.3,Core i5,Intel,0,0,1,1366,768,Intel,HD Graphics,520,128,0,0
751,773,Dell,Gaming,15.6,8,Windows 10,3,58555,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1050,0,1024,0
752,775,Asus,2 in 1 Convertible,15.6,12,Windows 10,2,44702,2.7,Core i7,Intel,1,1,0,1920,1080,Nvidia,GeForce 940MX,940MX,0,0,0
753,776,Lenovo,Notebook,15.6,16,Windows 7,3,126274,2.7,Core i7,Intel,0,0,0,3840,2160,Nvidia,Quadro M2000M,M2000M,512,0,0
754,777,Acer,Notebook,14.0,4,Windows 10,2,33886,2.4,Core i3,Intel,1,0,1,1920,1080,Intel,HD Graphics,620,128,0,0
755,778,Razer,Gaming,14.0,16,Windows 10,2,154459,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1060,512,0,0
756,779,Asus,Notebook,15.6,8,Windows 10,2,31004,1.1,Pentium Dual,Intel,0,0,0,1920,1080,Intel,HD Graphics,505,128,0,0
757,780,Dell,Gaming,17.3,32,Windows 10,4,191211,2.8,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,1070M,1,1024,0
758,781,Asus,Gaming,17.3,16,Windows 10,4,125208,2.6,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,1070,256,1024,0
759,782,Toshiba,Ultrabook,14.0,16,Windows 10,1,93986,2.6,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce 930M,930M,512,0,0
760,783,Lenovo,Notebook,15.6,8,No OS,2,17529,1.6,Celeron Quad,Intel,0,0,0,1366,768,Intel,HD Graphics,405,0,1024,0
761,784,Lenovo,Ultrabook,14.0,16,Windows 10,2,122491,2.7,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,512,0,0
762,785,MSI,Gaming,14.0,16,Windows 10,2,100752,2.8,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,1060,256,1024,0
763,786,MSI,Gaming,15.6,8,Windows 10,2,58022,2.5,Core i5,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1050,128,1024,0
764,787,Lenovo,Gaming,15.6,4,Windows 10,2,53227,2.8,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,1050,0,1024,0
765,788,Acer,Gaming,17.3,16,Windows 10,4,122491,2.8,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,1060,256,1024,0
766,789,Dell,Gaming,15.6,8,Windows 10,3,52481,2.5,Core i5,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1050,256,0,0
767,790,Asus,Gaming,15.6,8,Windows 10,2,71342,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX1060,GTX1060,128,1024,0
768,791,Vero,Notebook,14.0,4,Windows 10,1,10811,1.1,Celeron Dual,Intel,0,0,0,1920,1080,Intel,HD Graphics,500,0,0,1
769,792,Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1,104962,2.7,Core i7,Intel,1,1,1,1920,1080,Intel,HD Graphics,620,512,0,0
770,793,Lenovo,2 in 1 Convertible,15.6,8,Windows 10,2,51096,2.5,Core i5,Intel,1,1,0,1920,1080,AMD,Radeon R7,M460,256,0,0
771,794,Apple,Ultrabook,12.0,8,Mac OS X,1,62071,1.2,Core M,Intel,0,0,1,2304,1440,Intel,HD Graphics,5300,0,0,1
772,795,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1,124142,2.5,Core i5,Intel,0,1,1,2560,1440,Intel,HD Graphics,620,256,0,0
773,796,Asus,Notebook,14.0,4,Windows 10,2,15931,1.1,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,500,0,0,1
774,797,Dell,Notebook,15.6,8,Windows 10,2,43157,2.5,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,620,128,0,0
775,798,Lenovo,2 in 1 Convertible,13.9,8,Windows 10,1,71875,2.7,Core i7,Intel,1,1,1,1920,1080,Intel,HD Graphics,620,256,0,0
776,799,Dell,Notebook,15.6,8,Windows 10,2,39374,2.0,Core i3,Intel,1,0,0,1920,1080,AMD,Radeon R5,M420X,256,0,0
777,800,HP,Workstation,15.6,8,Windows 10,3,110018,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,Quadro M2200,M2200,256,0,0
778,801,Asus,Notebook,15.6,8,Windows 10,2,58555,2.5,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,256,0,0
779,802,Dell,Ultrabook,13.3,8,Windows 10,1,79867,2.5,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,256,0,0
780,803,Dell,Notebook,15.6,8,Windows 10,2,93187,2.5,Core i5,Intel,0,1,0,3840,2160,Nvidia,GeForce GTX,1050,256,0,0
781,804,Dell,Netbook,11.6,4,Windows 10,2,39640,1.1,Pentium Quad,Intel,0,0,0,1366,768,Intel,HD Graphics,505,128,0,0
782,805,HP,Netbook,12.5,8,Windows 10,1,74006,2.6,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,620,256,0,0
783,806,Toshiba,Notebook,15.6,4,Windows 10,2,41558,2.3,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,0,0
784,807,HP,Notebook,15.6,8,Windows 10,2,33513,2.5,A12-Series 9700P,AMD,0,0,0,1366,768,AMD,Radeon R7,,0,0,0
785,808,Dell,Gaming,15.6,16,Windows 10,3,89457,2.8,Core i7,Intel,0,0,0,3840,2160,Nvidia,GeForce GTX,Ti,512,0,0
786,809,Lenovo,Notebook,15.6,4,Windows 10,2,32448,2.5,Core i5,Intel,1,0,0,1920,1080,Nvidia,GeForce 920M,920M,0,1024,0
787,810,HP,Gaming,17.3,12,Windows 10,4,93187,2.8,Core i7,Intel,1,0,1,1920,1080,AMD,Radeon RX,580,0,1024,0
788,811,MSI,Gaming,17.3,16,Windows 10,3,128671,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1070,512,1024,0
789,812,Samsung,Ultrabook,13.3,8,Windows 10,1,79867,2.5,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,256,0,0
790,813,Dell,Notebook,15.6,8,Windows 10,2,51202,2.7,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GT,940MX,0,1024,0
791,814,Dell,Notebook,15.6,8,Windows 10,2,42081,2.5,Core i5,Intel,1,0,0,1920,1080,AMD,Radeon R5,M420,256,0,0
792,815,Lenovo,Ultrabook,14.0,8,Windows 10,1,99048,2.7,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,256,0,0
793,816,Razer,Ultrabook,12.5,16,Windows 10,1,95851,2.5,Core i7,Intel,0,1,1,3840,2160,Intel,HD Graphics,620,512,0,0
794,817,HP,Netbook,11.6,4,Chrome OS,1,20513,1.6,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,400,0,0,1
795,818,Dell,Gaming,17.3,16,Windows 10,4,133467,2.8,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,1060,128,1024,0
796,819,Dell,Notebook,14.0,4,Windows 10,2,40226,2.3,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,0,0
797,820,Lenovo,Notebook,15.6,4,Windows 10,2,26102,2.0,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,0,0
798,821,Toshiba,Ultrabook,14.0,4,Windows 10,1,58075,2.5,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,620,128,0,0
799,822,Lenovo,Ultrabook,14.0,8,Windows 10,1,133147,2.7,Core i7,Intel,1,0,1,1920,1080,Intel,HD Graphics,620,512,0,0
800,823,MSI,Gaming,15.6,8,Windows 10,2,63883,2.5,Core i5,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1050,256,0,0
801,824,Lenovo,Ultrabook,14.0,8,Windows 10,1,99900,2.5,Core i5,Intel,1,0,1,1920,1080,Intel,HD Graphics,620,0,0,1
802,825,Toshiba,Notebook,14.0,4,Windows 10,2,26587,2.1,Pentium Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,510,128,0,0
803,826,Asus,2 in 1 Convertible,13.3,8,Windows 10,1,72354,2.5,Core i5,Intel,1,1,0,1920,1080,Intel,HD Graphics,620,256,0,0
804,827,Dell,Notebook,14.0,4,Windows 10,2,31169,2.0,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,520,0,0,0
805,828,Acer,Netbook,11.6,4,Chrome OS,1,18914,1.6,Celeron Dual,Intel,0,0,1,1366,768,Intel,HD Graphics,400,0,0,1
806,829,Acer,Notebook,14.0,8,Windows 10,2,32980,2.4,Core i3,Intel,1,0,1,1920,1080,Intel,HD Graphics,620,128,0,0
807,830,Razer,Gaming,17.3,32,Windows 10,3,292987,2.9,Core i7,Intel,0,1,0,3840,2160,Nvidia,GeForce GTX,1080,512,0,0
808,831,Lenovo,Ultrabook,14.0,16,Windows 10,1,111835,2.6,Core i7,Intel,0,0,1,2560,1440,Intel,HD Graphics,520,512,0,0
809,832,Asus,Notebook,15.6,4,Linux,2,27652,2.5,Core i5,Intel,1,0,0,1920,1080,Nvidia,GeForce 920,920,0,1024,0
810,833,Lenovo,Notebook,14.0,8,Windows 10,2,63190,2.3,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,256,0,0
811,834,Lenovo,Notebook,14.0,8,Windows 10,1,87912,2.6,Core i5,Intel,1,0,1,1920,1080,Intel,HD Graphics,620,256,0,0
812,835,Dell,Gaming,15.6,16,Windows 10,3,147832,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1070,256,1024,0
813,836,Asus,Gaming,17.3,16,Windows 10,3,128884,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1070,256,1024,0
814,837,Toshiba,Notebook,15.6,4,Windows 10,2,35644,2.4,Core i3,Intel,0,0,0,1366,768,Intel,HD Graphics,620,0,0,0
815,838,Lenovo,Notebook,14.0,4,Chrome OS,2,17316,1.6,Celeron Quad,Intel,0,0,0,1366,768,Intel,HD Graphics,400,0,0,1
816,839,Asus,Notebook,15.6,8,Windows 10,2,31435,2.5,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,0,0,0
817,840,Asus,Gaming,17.3,16,Windows 10,3,95851,2.6,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1060,512,1024,0
818,841,Dell,Gaming,17.3,32,Windows 10,4,163724,2.8,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,1070,512,1024,0
819,842,HP,Notebook,17.3,8,Windows 10,3,48485,2.5,Core i5,Intel,0,0,0,1600,900,Nvidia,GeForce 930MX,930MX,0,1024,0
820,843,Dell,Notebook,15.6,8,Windows 10,2,38041,2.5,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,620,128,0,0
821,844,HP,Ultrabook,14.0,8,Windows 7,2,99634,2.5,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,512,0,0
822,845,Dell,Notebook,15.6,4,Windows 10,2,39374,2.7,Core i7,Intel,1,0,0,1920,1080,AMD,Radeon R5,M420,256,0,0
823,846,HP,2 in 1 Convertible,11.6,4,Chrome OS,1,32767,1.1,Celeron Dual,Intel,0,1,0,1366,768,Intel,HD Graphics,500,0,0,1
824,847,Asus,Ultrabook,13.3,8,Windows 10,1,54665,2.3,Core i5,Intel,1,0,1,1920,1080,Nvidia,GeForce 940M,940M,512,0,0
825,848,HP,2 in 1 Convertible,13.3,8,Windows 10,1,121319,2.5,Core i5,Intel,1,1,0,1920,1080,Intel,HD Graphics,620,256,0,0
826,849,HP,Ultrabook,14.0,8,Windows 10,2,78215,2.5,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,512,0,0
827,850,HP,Notebook,15.6,4,No OS,2,15931,1.6,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,400,128,0,0
828,851,Asus,Gaming,15.6,16,Windows 10,2,101179,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1060,128,1024,0
829,852,Dell,Notebook,17.3,8,Linux,3,46087,2.7,Core i7,Intel,1,0,0,1920,1080,AMD,Radeon R7,M445,0,1024,0
830,853,Lenovo,Ultrabook,14.0,8,Windows 10,2,101392,2.8,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GT,940MX,256,0,0
831,854,Asus,Notebook,15.6,8,Windows 10,2,41931,2.7,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,930MX,256,0,0
832,855,Dell,Notebook,15.6,8,Windows 10,2,50350,2.5,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,128,0,0
833,856,Asus,Notebook,15.6,4,Windows 10,2,23923,1.1,Pentium Quad,Intel,0,0,0,1366,768,Intel,HD Graphics,505,0,1024,0
834,857,HP,2 in 1 Convertible,13.3,8,Windows 10,1,136344,2.8,Core i7,Intel,1,1,0,1920,1080,Intel,HD Graphics,620,256,0,0
835,858,Dell,Notebook,13.3,8,Windows 10,2,34579,2.3,Core i5,Intel,1,1,0,1920,1080,Intel,HD Graphics,520,0,1024,0
836,859,Lenovo,Notebook,15.6,4,No OS,2,24988,2.0,Core i3,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,0,1024,0
837,860,Lenovo,Notebook,15.6,8,Windows 10,2,45323,2.5,Core i5,Intel,1,0,1,1920,1080,Intel,HD Graphics,620,0,1024,0
838,861,HP,Notebook,15.6,8,Windows 10,2,71875,2.6,Core i5,Intel,1,0,0,1920,1080,AMD,Radeon R7,M465,256,0,0
839,862,Toshiba,Notebook,13.3,4,Windows 10,1,68465,2.5,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,128,0,0
840,863,Lenovo,Gaming,15.6,8,No OS,3,54186,2.5,Core i5,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,1050,0,1024,0
841,864,Dell,Ultrabook,13.3,16,Windows 10,1,119347,2.5,Core i7,Intel,0,1,0,3200,1800,Intel,Iris Plus,640,512,0,0
842,865,HP,Notebook,15.6,4,Windows 10,2,48485,2.3,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,520,0,0,0
843,866,Toshiba,Ultrabook,13.3,8,Windows 10,1,58342,2.3,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,520,256,0,0
844,867,Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1,103896,2.7,Core i7,Intel,1,1,1,1920,1080,Intel,HD Graphics,620,256,0,0
845,868,Acer,Notebook,14.0,8,Windows 10,2,48059,2.5,Core i5,Intel,1,0,1,1920,1080,Intel,HD Graphics,620,256,0,0
846,869,Dell,Workstation,15.6,8,Windows 10,2,94732,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,Quadro M620,M620,0,1024,0
847,870,Lenovo,Notebook,15.6,4,Windows 10,2,56210,2.5,Core i5,Intel,0,0,0,1366,768,Intel,HD Graphics,620,0,0,0
848,871,Lenovo,Notebook,15.6,4,No OS,2,25521,2.0,Core i3,Intel,1,0,0,1920,1080,AMD,Radeon R5,M430,0,1024,0
849,872,Toshiba,Notebook,15.6,8,Windows 10,2,73953,2.7,Core i7,Intel,1,0,1,1920,1080,Intel,HD Graphics,620,256,0,0
850,873,Lenovo,Notebook,13.3,4,Windows 10,1,39161,2.4,Core i3,Intel,1,0,1,1920,1080,Intel,HD Graphics,620,180,0,0
851,874,Samsung,Ultrabook,15.0,16,Windows 10,1,98515,2.7,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce 940MX,940MX,256,0,0
852,875,Dell,Ultrabook,12.5,8,Windows 10,2,90043,2.8,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,256,0,0
853,876,Asus,Notebook,15.6,4,Linux,2,21258,1.1,Pentium Quad,Intel,0,0,0,1366,768,Intel,HD Graphics,505,0,1024,0
854,877,Xiaomi,Ultrabook,13.3,8,Windows 10,1,49817,2.3,Core i5,Intel,1,0,1,1920,1080,Nvidia,GeForce 940MX,940MX,256,0,0
855,878,Dell,Notebook,15.6,4,Windows 10,2,48618,2.5,Core i5,Intel,1,0,0,1920,1080,Nvidia,GeForce 940MX,940MX,128,1024,0
856,879,HP,Notebook,15.6,4,Windows 10,2,44702,2.5,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,256,0,0
857,880,HP,2 in 1 Convertible,13.3,4,Windows 10,1,90576,2.5,Core i5,Intel,1,1,0,1920,1080,Intel,HD Graphics,620,256,0,0
858,881,HP,2 in 1 Convertible,15.6,4,Windows 10,2,36486,2.5,Core i5,Intel,0,1,0,1366,768,Intel,HD Graphics,620,0,0,0
859,882,Asus,Notebook,14.1,4,Windows 10,2,18541,1.1,Celeron Dual,Intel,0,0,0,1366,768,Intel,HD Graphics,500,0,0,1
860,883,Lenovo,Notebook,15.6,8,Windows 10,2,35644,2.5,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce 940MX,940MX,0,1024,0
861,884,Dell,Notebook,15.6,4,Windows 10,2,19660,1.6,Pentium Quad,Intel,0,0,0,1366,768,Intel,HD Graphics,,0,0,0
862,885,HP,2 in 1 Convertible,13.3,4,Windows 10,1,95851,2.5,Core i5,Intel,1,1,0,1920,1080,Intel,HD Graphics,620,256,0,0
863,886,Dell,Notebook,15.6,4,Linux,2,24280,2.0,Core i3,Intel,0,0,0,1366,768,AMD,Radeon R5,M420X,0,1024,0
864,887,Asus,Gaming,17.3,12,Windows 10,2,72988,2.5,Core i5,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1050,128,1024,0
865,888,Acer,Netbook,11.6,4,Chrome OS,1,15824,1.6,Celeron Dual,Intel,0,0,1,1366,768,Intel,HD Graphics,400,0,0,1
866,889,Lenovo,Notebook,17.3,4,Windows 10,3,20193,2.2,A4-Series 7210,AMD,0,0,0,1600,900,AMD,Radeon R3,R3,0,0,0
867,890,HP,Notebook,14.0,4,Windows 10,2,67399,2.5,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,128,0,0
868,891,HP,2 in 1 Convertible,13.3,16,Windows 10,1,74539,2.7,Core i7,Intel,0,1,0,3200,1800,Intel,HD Graphics,620,256,0,0
869,892,Samsung,Ultrabook,15.0,8,Windows 10,1,90523,2.7,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,256,0,0
870,893,Lenovo,Ultrabook,14.0,8,Windows 10,1,95851,2.5,Core i5,Intel,1,0,1,1920,1080,Intel,HD Graphics,620,256,0,0
871,894,MSI,Gaming,17.3,16,Windows 10,2,141139,2.6,Core i7,Intel,0,0,1,3840,2160,Nvidia,GeForce GTX,1060,512,0,0
872,895,Toshiba,Notebook,13.3,8,Windows 10,1,78588,2.5,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,256,0,0
873,896,Dell,Gaming,15.6,8,Linux,3,49497,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,1050Ti,0,1024,0
874,897,HP,Notebook,15.6,8,Windows 10,2,47952,2.7,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce 930MX,930MX,0,1024,0
875,898,Dell,Notebook,15.6,4,Windows 10,2,32714,2.0,Core i3,Intel,0,0,0,1366,768,AMD,Radeon R5,M420X,0,1024,0
876,899,Dell,Notebook,15.6,8,Windows 10,2,49817,2.6,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,0,0,0
877,900,Dell,2 in 1 Convertible,13.3,8,Windows 10,1,107258,1.3,Core i7,Intel,0,1,0,3200,1800,Intel,HD Graphics,615,512,0,0
878,901,Asus,Gaming,17.3,32,Windows 10,4,68145,2.7,Core i7,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,980M,256,0,0
879,902,Dell,2 in 1 Convertible,13.3,16,Windows 10,1,87859,1.3,Core i7,Intel,1,1,0,1920,1080,Intel,HD Graphics,615,256,0,0
880,903,Lenovo,Ultrabook,14.0,8,Windows 10,1,109171,2.7,Core i7,Intel,1,0,1,1920,1080,Intel,HD Graphics,620,0,0,1
881,904,Lenovo,Notebook,15.6,8,Windows 10,2,104588,2.5,Core i5,Intel,1,0,1,1920,1080,Intel,HD Graphics,620,512,0,0
882,905,LG,Ultrabook,15.6,16,Windows 10,1,111835,2.7,Core i7,Intel,1,1,1,1920,1080,Intel,HD Graphics,620,512,0,0
883,906,HP,Netbook,12.5,8,Windows 10,1,79014,2.7,Core i7,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,512,0,0
884,907,Acer,Notebook,15.6,4,Chrome OS,2,19128,1.5,Celeron Dual,Intel,1,0,1,1920,1080,Intel,HD Graphics,,0,0,1
885,908,Lenovo,Notebook,15.6,8,Windows 10,3,42038,2.3,Core i5,Intel,1,0,1,1920,1080,Nvidia,GeForce GTX,960M,128,1024,0
886,909,LG,Ultrabook,14.0,8,Windows 10,1,101179,2.7,Core i7,Intel,1,1,1,1920,1080,Intel,HD Graphics,620,512,0,0
887,910,Dell,Notebook,14.0,8,Windows 10,2,64202,2.8,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,256,0,0
888,911,HP,Ultrabook,12.5,8,Windows 10,1,165168,1.2,Core M,Intel,0,1,0,3840,2160,Intel,HD Graphics,515,240,0,0
889,912,Lenovo,Notebook,15.6,6,Windows 10,2,42038,2.7,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce 940MX,940MX,256,0,0
890,913,HP,Notebook,15.6,8,Windows 10,2,54292,2.7,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce 930MX,930MX,256,0,0
891,914,Acer,Notebook,15.6,4,Windows 10,2,26587,2.4,Core i3,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,0,1024,0
892,915,Lenovo,Notebook,13.3,4,Windows 10,1,46940,2.5,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,128,0,0
893,916,HP,Notebook,13.3,8,Windows 10,1,51149,2.5,Core i5,Intel,1,0,0,1920,1080,Intel,HD Graphics,620,256,0,0
894,917,MSI,Gaming,17.3,16,Windows 10,3,85195,2.8,Core i7,Intel,1,0,0,1920,1080,Nvidia,GeForce GTX,Ti,256,1024,0
